Name,Gender,Ethnicity,Name-Gender,Year,Number,Proportion,Proportion-Ethnicity
Angela,Female,HISPANIC,Angela-F,2019,18,0.0006711409395973154,0.46153846153846156
Angelica,Female,HISPANIC,Angelica-F,2019,13,0.0004847129008202834,1.0
Angelina,Female,HISPANIC,Angelina-F,2019,17,0.000633855331841909,0.30357142857142855
Angie,Female,HISPANIC,Angie-F,2019,17,0.000633855331841909,0.6071428571428571
Annalise,Female,HISPANIC,Annalise-F,2019,13,0.0004847129008202834,1.0
Antonella,Female,HISPANIC,Antonella-F,2019,25,0.0009321401938851603,1.0
April,Female,HISPANIC,April-F,2019,13,0.0004847129008202834,1.0
Aria,Female,HISPANIC,Aria-F,2019,36,0.0013422818791946308,0.2155688622754491
Ariana,Female,HISPANIC,Ariana-F,2019,74,0.0027591349739000746,0.49333333333333335
Arianna,Female,HISPANIC,Arianna-F,2019,39,0.0014541387024608501,0.5342465753424658
Ariel,Female,HISPANIC,Ariel-F,2019,13,0.0004847129008202834,0.28888888888888886
Ariella,Female,HISPANIC,Ariella-F,2019,20,0.0007457121551081282,0.29850746268656714
Arlette,Female,HISPANIC,Arlette-F,2019,11,0.00041014168530947056,1.0
Arya,Female,HISPANIC,Arya-F,2019,43,0.0016032811334824757,0.38738738738738737
Ashley,Female,HISPANIC,Ashley-F,2019,76,0.0028337061894108872,0.8260869565217391
Athena,Female,HISPANIC,Athena-F,2019,26,0.0009694258016405667,0.5098039215686274
Aubree,Female,HISPANIC,Aubree-F,2019,11,0.00041014168530947056,1.0
Aubrey,Female,HISPANIC,Aubrey-F,2019,18,0.0006711409395973154,0.4090909090909091
Audrey,Female,HISPANIC,Audrey-F,2019,14,0.0005219985085756898,0.1891891891891892
Aurora,Female,HISPANIC,Aurora-F,2019,23,0.0008575689783743475,0.3026315789473684
Autumn,Female,HISPANIC,Autumn-F,2019,16,0.0005965697240865026,0.2962962962962963
Ava,Female,HISPANIC,Ava-F,2019,101,0.003765846383296048,0.28939828080229224
Avery,Female,HISPANIC,Avery-F,2019,24,0.0008948545861297539,0.1791044776119403
Ayla,Female,HISPANIC,Ayla-F,2019,11,0.00041014168530947056,0.28205128205128205
Bella,Female,HISPANIC,Bella-F,2019,52,0.0019388516032811335,0.3561643835616438
Bianca,Female,HISPANIC,Bianca-F,2019,11,0.00041014168530947056,0.4782608695652174
Briana,Female,HISPANIC,Briana-F,2019,16,0.0005965697240865026,1.0
Brianna,Female,HISPANIC,Brianna-F,2019,43,0.0016032811334824757,0.671875
Brielle,Female,HISPANIC,Brielle-F,2019,16,0.0005965697240865026,0.2857142857142857
Cali,Female,HISPANIC,Cali-F,2019,11,0.00041014168530947056,0.4782608695652174
Camila,Female,HISPANIC,Camila-F,2019,162,0.006040268456375839,0.9364161849710982
Cataleya,Female,HISPANIC,Cataleya-F,2019,10,0.0003728560775540641,1.0
Catalina,Female,HISPANIC,Catalina-F,2019,19,0.0007084265473527218,1.0
Celine,Female,HISPANIC,Celine-F,2019,26,0.0009694258016405667,0.3466666666666667
Charlotte,Female,HISPANIC,Charlotte-F,2019,68,0.002535421327367636,0.24028268551236748
Chloe,Female,HISPANIC,Chloe-F,2019,61,0.0022744220730797913,0.2103448275862069
Crystal,Female,HISPANIC,Crystal-F,2019,10,0.0003728560775540641,1.0
Dahlia,Female,HISPANIC,Dahlia-F,2019,15,0.0005592841163310962,0.6
Daniela,Female,HISPANIC,Daniela-F,2019,43,0.0016032811334824757,1.0
Daniella,Female,HISPANIC,Daniella-F,2019,18,0.0006711409395973154,0.5806451612903226
Danna,Female,HISPANIC,Danna-F,2019,20,0.0007457121551081282,1.0
Dara,Female,HISPANIC,Dara-F,2019,12,0.00044742729306487697,1.0
Dayana,Female,HISPANIC,Dayana-F,2019,15,0.0005592841163310962,1.0
Delilah,Female,HISPANIC,Delilah-F,2019,13,0.0004847129008202834,1.0
Destiny,Female,HISPANIC,Destiny-F,2019,18,0.0006711409395973154,0.5142857142857142
Diana,Female,HISPANIC,Diana-F,2019,28,0.0010439970171513796,0.5833333333333334
Eileen,Female,HISPANIC,Eileen-F,2019,14,0.0005219985085756898,1.0
Elena,Female,HISPANIC,Elena-F,2019,52,0.0019388516032811335,0.5652173913043478
Eliana,Female,HISPANIC,Eliana-F,2019,44,0.0016405667412378823,0.3384615384615385
Elianny,Female,HISPANIC,Elianny-F,2019,12,0.00044742729306487697,1.0
Elisa,Female,HISPANIC,Elisa-F,2019,14,0.0005219985085756898,1.0
Eliza,Female,HISPANIC,Eliza-F,2019,15,0.0005592841163310962,0.39473684210526316
Elizabeth,Female,HISPANIC,Elizabeth-F,2019,60,0.0022371364653243847,0.379746835443038
Ella,Female,HISPANIC,Ella-F,2019,26,0.0009694258016405667,0.12871287128712872
Ellie,Female,HISPANIC,Ellie-F,2019,18,0.0006711409395973154,0.21951219512195122
Emely,Female,HISPANIC,Emely-F,2019,36,0.0013422818791946308,1.0
Emilia,Female,HISPANIC,Emilia-F,2019,45,0.0016778523489932886,0.31690140845070425
Emily,Female,HISPANIC,Emily-F,2019,81,0.0030201342281879194,0.3176470588235294
Emma,Female,HISPANIC,Emma-F,2019,213,0.007941834451901567,0.4346938775510204
Esmeralda,Female,HISPANIC,Esmeralda-F,2019,15,0.0005592841163310962,1.0
Esther,Female,HISPANIC,Esther-F,2019,20,0.0007457121551081282,0.08583690987124463
Eva,Female,HISPANIC,Eva-F,2019,33,0.0012304250559284117,0.25984251968503935
Evangeline,Female,HISPANIC,Evangeline-F,2019,11,0.00041014168530947056,1.0
Evelyn,Female,HISPANIC,Evelyn-F,2019,33,0.0012304250559284117,0.24812030075187969
Everly,Female,HISPANIC,Everly-F,2019,11,0.00041014168530947056,0.4230769230769231
Fernanda,Female,HISPANIC,Fernanda-F,2019,11,0.00041014168530947056,1.0
Gabriela,Female,HISPANIC,Gabriela-F,2019,27,0.0010067114093959733,0.6923076923076923
Gabriella,Female,HISPANIC,Gabriella-F,2019,45,0.0016778523489932886,0.3813559322033898
Genesis,Female,HISPANIC,Genesis-F,2019,88,0.0032811334824757645,0.8073394495412844
Gia,Female,HISPANIC,Gia-F,2019,10,0.0003728560775540641,0.5
Gianna,Female,HISPANIC,Gianna-F,2019,53,0.00197613721103654,0.5096153846153846
Giselle,Female,HISPANIC,Giselle-F,2019,18,0.0006711409395973154,1.0
Grace,Female,HISPANIC,Grace-F,2019,48,0.0017897091722595079,0.25263157894736843
Guadalupe,Female,HISPANIC,Guadalupe-F,2019,12,0.00044742729306487697,1.0
Hailey,Female,HISPANIC,Hailey-F,2019,66,0.0024608501118568234,0.46153846153846156
Hannah,Female,HISPANIC,Hannah-F,2019,33,0.0012304250559284117,0.20496894409937888
Harley,Female,HISPANIC,Harley-F,2019,10,0.0003728560775540641,1.0
Heaven,Female,HISPANIC,Heaven-F,2019,13,0.0004847129008202834,1.0
Heidy,Female,HISPANIC,Heidy-F,2019,11,0.00041014168530947056,1.0
Isabel,Female,HISPANIC,Isabel-F,2019,29,0.001081282624906786,0.42028985507246375
Isabela,Female,HISPANIC,Isabela-F,2019,12,0.00044742729306487697,1.0
Isabella,Female,HISPANIC,Isabella-F,2019,231,0.008612975391498882,0.5804020100502513
Isabelle,Female,HISPANIC,Isabelle-F,2019,12,0.00044742729306487697,0.2
Itzel,Female,HISPANIC,Itzel-F,2019,18,0.0006711409395973154,1.0
Izabella,Female,HISPANIC,Izabella-F,2019,10,0.0003728560775540641,1.0
Jade,Female,HISPANIC,Jade-F,2019,39,0.0014541387024608501,0.5416666666666666
Jasmine,Female,HISPANIC,Jasmine-F,2019,22,0.0008202833706189411,0.30985915492957744
Jayla,Female,HISPANIC,Jayla-F,2019,16,0.0005965697240865026,0.45714285714285713
Jayleen,Female,HISPANIC,Jayleen-F,2019,32,0.0011931394481730052,1.0
Jaylin,Female,HISPANIC,Jaylin-F,2019,11,0.00041014168530947056,1.0
Jazlyn,Female,HISPANIC,Jazlyn-F,2019,27,0.0010067114093959733,1.0
Jazmin,Female,HISPANIC,Jazmin-F,2019,16,0.0005965697240865026,1.0
Jennifer,Female,HISPANIC,Jennifer-F,2019,11,0.00041014168530947056,1.0
Jessica,Female,HISPANIC,Jessica-F,2019,12,0.00044742729306487697,0.2926829268292683
Julia,Female,HISPANIC,Julia-F,2019,15,0.0005592841163310962,0.16304347826086957
Juliana,Female,HISPANIC,Juliana-F,2019,16,0.0005965697240865026,0.4
Julianna,Female,HISPANIC,Julianna-F,2019,10,0.0003728560775540641,0.4166666666666667
Juliet,Female,HISPANIC,Juliet-F,2019,30,0.0011185682326621924,0.5660377358490566
Juliette,Female,HISPANIC,Juliette-F,2019,25,0.0009321401938851603,0.36231884057971014
Julissa,Female,HISPANIC,Julissa-F,2019,13,0.0004847129008202834,1.0
Kailani,Female,HISPANIC,Kailani-F,2019,17,0.000633855331841909,1.0
Kaitlyn,Female,HISPANIC,Kaitlyn-F,2019,12,0.00044742729306487697,1.0
Kali,Female,HISPANIC,Kali-F,2019,10,0.0003728560775540641,0.3448275862068966
Kamila,Female,HISPANIC,Kamila-F,2019,28,0.0010439970171513796,0.6829268292682927
Karen,Female,HISPANIC,Karen-F,2019,12,0.00044742729306487697,0.5
Katherine,Female,HISPANIC,Katherine-F,2019,17,0.000633855331841909,0.3269230769230769
Kayla,Female,HISPANIC,Kayla-F,2019,29,0.001081282624906786,0.25217391304347825
Kaylani,Female,HISPANIC,Kaylani-F,2019,24,0.0008948545861297539,1.0
Kaylee,Female,HISPANIC,Kaylee-F,2019,49,0.0018269947800149142,0.6282051282051282
Kehlani,Female,HISPANIC,Kehlani-F,2019,15,0.0005592841163310962,0.38461538461538464
Keily,Female,HISPANIC,Keily-F,2019,10,0.0003728560775540641,1.0
Keyla,Female,HISPANIC,Keyla-F,2019,16,0.0005965697240865026,1.0
Khaleesi,Female,HISPANIC,Khaleesi-F,2019,13,0.0004847129008202834,0.5652173913043478
Khloe,Female,HISPANIC,Khloe-F,2019,29,0.001081282624906786,0.6304347826086957
Kiara,Female,HISPANIC,Kiara-F,2019,28,0.0010439970171513796,0.7
Kimberly,Female,HISPANIC,Kimberly-F,2019,42,0.0015659955257270694,1.0
Kylie,Female,HISPANIC,Kylie-F,2019,38,0.0014168530947054436,0.475
Laia,Female,HISPANIC,Laia-F,2019,10,0.0003728560775540641,1.0
Laila,Female,HISPANIC,Laila-F,2019,15,0.0005592841163310962,0.30612244897959184
Lauren,Female,HISPANIC,Lauren-F,2019,13,0.0004847129008202834,0.5416666666666666
Layla,Female,HISPANIC,Layla-F,2019,37,0.0013795674869500373,0.25874125874125875
Leah,Female,HISPANIC,Leah-F,2019,94,0.0035048471290082027,0.2647887323943662
Leila,Female,HISPANIC,Leila-F,2019,13,0.0004847129008202834,0.2765957446808511
Leilani,Female,HISPANIC,Leilani-F,2019,35,0.0013049962714392245,0.603448275862069
Leslie,Female,HISPANIC,Leslie-F,2019,19,0.0007084265473527218,1.0
Lesly,Female,HISPANIC,Lesly-F,2019,12,0.00044742729306487697,1.0
Lia,Female,HISPANIC,Lia-F,2019,31,0.0011558538404175989,0.6326530612244898
Liah,Female,HISPANIC,Liah-F,2019,13,0.0004847129008202834,1.0
Liana,Female,HISPANIC,Liana-F,2019,18,0.0006711409395973154,0.5
Liliana,Female,HISPANIC,Liliana-F,2019,20,0.0007457121551081282,0.4
Lily,Female,HISPANIC,Lily-F,2019,14,0.0005219985085756898,0.11570247933884298
Litzy,Female,HISPANIC,Litzy-F,2019,10,0.0003728560775540641,1.0
Lizbeth,Female,HISPANIC,Lizbeth-F,2019,14,0.0005219985085756898,1.0
London,Female,HISPANIC,London-F,2019,20,0.0007457121551081282,0.5
Lucia,Female,HISPANIC,Lucia-F,2019,28,0.0010439970171513796,0.4827586206896552
Luciana,Female,HISPANIC,Luciana-F,2019,16,0.0005965697240865026,0.5161290322580645
Luna,Female,HISPANIC,Luna-F,2019,154,0.0057419835943325875,0.6637931034482759
Luz,Female,HISPANIC,Luz-F,2019,13,0.0004847129008202834,1.0
Lyanna,Female,HISPANIC,Lyanna-F,2019,10,0.0003728560775540641,1.0
Mackenzie,Female,HISPANIC,Mackenzie-F,2019,10,0.0003728560775540641,0.22727272727272727
Madelyn,Female,HISPANIC,Madelyn-F,2019,17,0.000633855331841909,0.5
Madison,Female,HISPANIC,Madison-F,2019,54,0.0020134228187919465,0.2903225806451613
Maia,Female,HISPANIC,Maia-F,2019,21,0.0007829977628635347,1.0
Malia,Female,HISPANIC,Malia-F,2019,15,0.0005592841163310962,0.4411764705882353
Maria,Female,HISPANIC,Maria-F,2019,29,0.001081282624906786,0.42028985507246375
Mariana,Female,HISPANIC,Mariana-F,2019,18,0.0006711409395973154,1.0
Maya,Female,HISPANIC,Maya-F,2019,40,0.0014914243102162564,0.22598870056497175
Meghan,Female,HISPANIC,Meghan-F,2019,13,0.0004847129008202834,1.0
Melanie,Female,HISPANIC,Melanie-F,2019,55,0.0020507084265473526,0.7971014492753623
Melany,Female,HISPANIC,Melany-F,2019,20,0.0007457121551081282,1.0
Melissa,Female,HISPANIC,Melissa-F,2019,14,0.0005219985085756898,0.56
Melody,Female,HISPANIC,Melody-F,2019,29,0.001081282624906786,0.38666666666666666
Mia,Female,HISPANIC,Mia-F,2019,184,0.00686055182699478,0.42298850574712643
Miah,Female,HISPANIC,Miah-F,2019,12,0.00044742729306487697,1.0
Michelle,Female,HISPANIC,Michelle-F,2019,26,0.0009694258016405667,0.37681159420289856
Mila,Female,HISPANIC,Mila-F,2019,66,0.0024608501118568234,0.39759036144578314
Milani,Female,HISPANIC,Milani-F,2019,10,0.0003728560775540641,0.4166666666666667
Miracle,Female,HISPANIC,Miracle-F,2019,11,0.00041014168530947056,0.3055555555555556
Miranda,Female,HISPANIC,Miranda-F,2019,11,0.00041014168530947056,1.0
Mya,Female,HISPANIC,Mya-F,2019,14,0.0005219985085756898,0.4117647058823529
Naomi,Female,HISPANIC,Naomi-F,2019,19,0.0007084265473527218,0.18446601941747573
Nashla,Female,HISPANIC,Nashla-F,2019,14,0.0005219985085756898,1.0
Natalia,Female,HISPANIC,Natalia-F,2019,27,0.0010067114093959733,0.7297297297297297
Natalie,Female,HISPANIC,Natalie-F,2019,35,0.0013049962714392245,0.3763440860215054
Nicole,Female,HISPANIC,Nicole-F,2019,22,0.0008202833706189411,0.39285714285714285
Nina,Female,HISPANIC,Nina-F,2019,10,0.0003728560775540641,0.16393442622950818
Nova,Female,HISPANIC,Nova-F,2019,22,0.0008202833706189411,0.3333333333333333
Nyla,Female,HISPANIC,Nyla-F,2019,16,0.0005965697240865026,0.37209302325581395
Nylah,Female,HISPANIC,Nylah-F,2019,15,0.0005592841163310962,0.4411764705882353
Olivia,Female,HISPANIC,Olivia-F,2019,101,0.003765846383296048,0.22444444444444445
Penelope,Female,HISPANIC,Penelope-F,2019,73,0.002721849366144668,0.40331491712707185
Rachel,Female,HISPANIC,Rachel-F,2019,16,0.0005965697240865026,0.07920792079207921
Riley,Female,HISPANIC,Riley-F,2019,42,0.0015659955257270694,0.25609756097560976
Rose,Female,HISPANIC,Rose-F,2019,28,0.0010439970171513796,0.3373493975903614
Ruby,Female,HISPANIC,Ruby-F,2019,17,0.000633855331841909,0.2
Rylee,Female,HISPANIC,Rylee-F,2019,11,0.00041014168530947056,0.3548387096774194
Samantha,Female,HISPANIC,Samantha-F,2019,71,0.0026472781506338555,0.7634408602150538
Samara,Female,HISPANIC,Samara-F,2019,31,0.0011558538404175989,1.0
Sara,Female,HISPANIC,Sara-F,2019,14,0.0005219985085756898,0.08333333333333333
Sarah,Female,HISPANIC,Sarah-F,2019,39,0.0014541387024608501,0.15
Sarai,Female,HISPANIC,Sarai-F,2019,25,0.0009321401938851603,0.5952380952380952
Savannah,Female,HISPANIC,Savannah-F,2019,29,0.001081282624906786,0.4142857142857143
Scarlet,Female,HISPANIC,Scarlet-F,2019,10,0.0003728560775540641,1.0
Scarlett,Female,HISPANIC,Scarlett-F,2019,85,0.003169276659209545,0.5483870967741935
Selena,Female,HISPANIC,Selena-F,2019,14,0.0005219985085756898,1.0
Serenity,Female,HISPANIC,Serenity-F,2019,26,0.0009694258016405667,0.4262295081967213
Sherlyn,Female,HISPANIC,Sherlyn-F,2019,10,0.0003728560775540641,1.0
Sienna,Female,HISPANIC,Sienna-F,2019,18,0.0006711409395973154,0.20454545454545456
Skyla,Female,HISPANIC,Skyla-F,2019,10,0.0003728560775540641,1.0
Skylar,Female,HISPANIC,Skylar-F,2019,20,0.0007457121551081282,0.18867924528301888
Sofia,Female,HISPANIC,Sofia-F,2019,115,0.004287844891871738,0.45098039215686275
Sophia,Female,HISPANIC,Sophia-F,2019,193,0.007196122296793438,0.4337078651685393
Sophie,Female,HISPANIC,Sophie-F,2019,19,0.0007084265473527218,0.14615384615384616
Stella,Female,HISPANIC,Stella-F,2019,13,0.0004847129008202834,0.1511627906976744
Stephanie,Female,HISPANIC,Stephanie-F,2019,23,0.0008575689783743475,0.6764705882352942
Summer,Female,HISPANIC,Summer-F,2019,14,0.0005219985085756898,0.28
Tiffany,Female,HISPANIC,Tiffany-F,2019,10,0.0003728560775540641,1.0
Valentina,Female,HISPANIC,Valentina-F,2019,123,0.004586129753914989,0.7192982456140351
Valeria,Female,HISPANIC,Valeria-F,2019,40,0.0014914243102162564,1.0
Valerie,Female,HISPANIC,Valerie-F,2019,47,0.0017524235645041014,1.0
Valery,Female,HISPANIC,Valery-F,2019,17,0.000633855331841909,1.0
Vanessa,Female,HISPANIC,Vanessa-F,2019,18,0.0006711409395973154,0.6428571428571429
Victoria,Female,HISPANIC,Victoria-F,2019,104,0.003877703206562267,0.5123152709359606
Violet,Female,HISPANIC,Violet-F,2019,29,0.001081282624906786,0.3020833333333333
Ximena,Female,HISPANIC,Ximena-F,2019,21,0.0007829977628635347,1.0
Yareli,Female,HISPANIC,Yareli-F,2019,10,0.0003728560775540641,1.0
Yaretzi,Female,HISPANIC,Yaretzi-F,2019,17,0.000633855331841909,1.0
Yaritza,Female,HISPANIC,Yaritza-F,2019,10,0.0003728560775540641,1.0
Zara,Female,HISPANIC,Zara-F,2019,16,0.0005965697240865026,0.2807017543859649
Zoe,Female,HISPANIC,Zoe-F,2019,91,0.0033929903057419836,0.37916666666666665
Zoey,Female,HISPANIC,Zoey-F,2019,33,0.0012304250559284117,0.29464285714285715
Zuri,Female,HISPANIC,Zuri-F,2019,12,0.00044742729306487697,0.23529411764705882
Abigail,Female,WHITE NON HISP,Abigail-F,2019,72,0.0026845637583892616,0.34285714285714286
Ada,Female,WHITE NON HISP,Ada-F,2019,28,0.0010439970171513796,0.6829268292682927
Addison,Female,WHITE NON HISP,Addison-F,2019,18,0.0006711409395973154,1.0
Adelaide,Female,WHITE NON HISP,Adelaide-F,2019,19,0.0007084265473527218,1.0
Adele,Female,WHITE NON HISP,Adele-F,2019,30,0.0011185682326621924,0.75
Adeline,Female,WHITE NON HISP,Adeline-F,2019,23,0.0008575689783743475,0.6388888888888888
Adina,Female,WHITE NON HISP,Adina-F,2019,21,0.0007829977628635347,1.0
Adriana,Female,WHITE NON HISP,Adriana-F,2019,20,0.0007457121551081282,0.4878048780487805
Ahuva,Female,WHITE NON HISP,Ahuva-F,2019,19,0.0007084265473527218,1.0
Aisha,Female,WHITE NON HISP,Aisha-F,2019,21,0.0007829977628635347,0.3684210526315789
Alessandra,Female,WHITE NON HISP,Alessandra-F,2019,22,0.0008202833706189411,1.0
Alessia,Female,WHITE NON HISP,Alessia-F,2019,29,0.001081282624906786,0.6444444444444445
Alexandra,Female,WHITE NON HISP,Alexandra-F,2019,74,0.0027591349739000746,0.6727272727272727
Alice,Female,WHITE NON HISP,Alice-F,2019,39,0.0014541387024608501,0.43333333333333335
Alina,Female,WHITE NON HISP,Alina-F,2019,13,0.0004847129008202834,0.21311475409836064
Aliya,Female,WHITE NON HISP,Aliya-F,2019,10,0.0003728560775540641,0.5
Aliza,Female,WHITE NON HISP,Aliza-F,2019,14,0.0005219985085756898,0.45161290322580644
Allison,Female,WHITE NON HISP,Allison-F,2019,12,0.00044742729306487697,0.1518987341772152
Alma,Female,WHITE NON HISP,Alma-F,2019,21,0.0007829977628635347,0.5833333333333334
Alyssa,Female,WHITE NON HISP,Alyssa-F,2019,13,0.0004847129008202834,0.21311475409836064
Amara,Female,WHITE NON HISP,Amara-F,2019,10,0.0003728560775540641,0.2127659574468085
Amelia,Female,WHITE NON HISP,Amelia-F,2019,93,0.003467561521252796,0.3174061433447099
Amelie,Female,WHITE NON HISP,Amelie-F,2019,15,0.0005592841163310962,1.0
Amina,Female,WHITE NON HISP,Amina-F,2019,30,0.0011185682326621924,0.5
Amira,Female,WHITE NON HISP,Amira-F,2019,15,0.0005592841163310962,0.2777777777777778
Ana,Female,WHITE NON HISP,Ana-F,2019,15,0.0005592841163310962,0.28846153846153844
Anastasia,Female,WHITE NON HISP,Anastasia-F,2019,20,0.0007457121551081282,0.5555555555555556
Angelina,Female,WHITE NON HISP,Angelina-F,2019,24,0.0008948545861297539,0.42857142857142855
Anna,Female,WHITE NON HISP,Anna-F,2019,61,0.0022744220730797913,0.6777777777777778
Annabel,Female,WHITE NON HISP,Annabel-F,2019,13,0.0004847129008202834,1.0
Annabelle,Female,WHITE NON HISP,Annabelle-F,2019,23,0.0008575689783743475,1.0
Anya,Female,WHITE NON HISP,Anya-F,2019,11,0.00041014168530947056,1.0
Aria,Female,WHITE NON HISP,Aria-F,2019,58,0.002162565249813572,0.3473053892215569
Ariana,Female,WHITE NON HISP,Ariana-F,2019,39,0.0014541387024608501,0.26
Arianna,Female,WHITE NON HISP,Arianna-F,2019,22,0.0008202833706189411,0.3013698630136986
Ariella,Female,WHITE NON HISP,Ariella-F,2019,34,0.001267710663683818,0.5074626865671642
Arya,Female,WHITE NON HISP,Arya-F,2019,14,0.0005219985085756898,0.12612612612612611
Astrid,Female,WHITE NON HISP,Astrid-F,2019,10,0.0003728560775540641,1.0
Athena,Female,WHITE NON HISP,Athena-F,2019,12,0.00044742729306487697,0.23529411764705882
Aubrey,Female,WHITE NON HISP,Aubrey-F,2019,11,0.00041014168530947056,0.25
Audrey,Female,WHITE NON HISP,Audrey-F,2019,30,0.0011185682326621924,0.40540540540540543
Aurelia,Female,WHITE NON HISP,Aurelia-F,2019,12,0.00044742729306487697,1.0
Aurora,Female,WHITE NON HISP,Aurora-F,2019,29,0.001081282624906786,0.3815789473684211
Autumn,Female,WHITE NON HISP,Autumn-F,2019,14,0.0005219985085756898,0.25925925925925924
Ava,Female,WHITE NON HISP,Ava-F,2019,107,0.0039895600298284865,0.30659025787965616
Avery,Female,WHITE NON HISP,Avery-F,2019,65,0.002423564504101417,0.48507462686567165
Aviva,Female,WHITE NON HISP,Aviva-F,2019,15,0.0005592841163310962,1.0
Aya,Female,WHITE NON HISP,Aya-F,2019,11,0.00041014168530947056,1.0
Ayala,Female,WHITE NON HISP,Ayala-F,2019,12,0.00044742729306487697,1.0
Ayla,Female,WHITE NON HISP,Ayla-F,2019,28,0.0010439970171513796,0.717948717948718
Baila,Female,WHITE NON HISP,Baila-F,2019,69,0.0025727069351230425,1.0
Batsheva,Female,WHITE NON HISP,Batsheva-F,2019,17,0.000633855331841909,1.0
Beatrice,Female,WHITE NON HISP,Beatrice-F,2019,32,0.0011931394481730052,1.0
Bella,Female,WHITE NON HISP,Bella-F,2019,32,0.0011931394481730052,0.2191780821917808
Bianca,Female,WHITE NON HISP,Bianca-F,2019,12,0.00044742729306487697,0.5217391304347826
Bina,Female,WHITE NON HISP,Bina-F,2019,12,0.00044742729306487697,1.0
Blair,Female,WHITE NON HISP,Blair-F,2019,10,0.0003728560775540641,1.0
Blake,Female,WHITE NON HISP,Blake-F,2019,17,0.000633855331841909,1.0
Blima,Female,WHITE NON HISP,Blima-F,2019,21,0.0007829977628635347,1.0
Blimy,Female,WHITE NON HISP,Blimy-F,2019,19,0.0007084265473527218,1.0
Bracha,Female,WHITE NON HISP,Bracha-F,2019,23,0.0008575689783743475,1.0
Breindy,Female,WHITE NON HISP,Breindy-F,2019,21,0.0007829977628635347,1.0
Brianna,Female,WHITE NON HISP,Brianna-F,2019,10,0.0003728560775540641,0.15625
Brielle,Female,WHITE NON HISP,Brielle-F,2019,11,0.00041014168530947056,0.19642857142857142
Brooke,Female,WHITE NON HISP,Brooke-F,2019,12,0.00044742729306487697,1.0
Brooklyn,Female,WHITE NON HISP,Brooklyn-F,2019,10,0.0003728560775540641,1.0
